datetime,temperature,humidity,heat_index
2020-09-20 16:30:41,25.0,38.0,25.629742311116807
2020-09-20 16:30:47,26.0,39.0,26.166993063116205
2020-09-20 16:30:48,25.0,38.0,25.629742311116807
2020-09-20 16:30:50,25.0,40.0,25.683478355560005
2020-09-20 16:30:51,26.0,41.0,26.23882984044818
2020-09-20 16:30:54,26.0,41.0,26.23882984044818
2020-09-20 16:30:56,25.0,38.0,25.629742311116807
2020-09-20 16:31:03,25.0,38.0,25.629742311116807
2020-09-20 16:31:05,25.0,38.0,25.629742311116807
2020-09-20 16:31:08,25.0,40.0,25.683478355560005
2020-09-20 16:31:10,25.0,38.0,25.629742311116807
2020-09-20 16:31:13,25.0,40.0,25.683478355560005
2020-09-20 16:31:14,25.0,38.0,25.629742311116807
2020-09-20 16:31:18,25.0,40.0,25.683478355560005
2020-09-20 16:31:19,25.0,38.0,25.629742311116807
2020-09-20 16:31:23,25.0,40.0,25.683478355560005
2020-09-20 16:31:24,25.0,38.0,25.629742311116807
2020-09-20 16:31:28,25.0,40.0,25.683478355560005
2020-09-20 16:31:29,25.0,38.0,25.629742311116807
2020-09-20 16:31:34,25.0,38.0,25.629742311116807
2020-09-20 16:31:36,25.0,38.0,25.629742311116807
2020-09-20 16:31:44,25.0,38.0,25.629742311116807
2020-09-20 16:31:45,25.0,38.0,25.629742311116807
2020-09-20 16:31:46,25.0,40.0,25.683478355560005
2020-09-20 16:31:50,25.0,40.0,25.683478355560005
2020-09-20 16:31:53,25.0,40.0,25.683478355560005
2020-09-20 16:31:54,25.0,38.0,25.629742311116807
2020-09-20 16:32:00,25.0,38.0,25.629742311116807
2020-09-20 16:32:01,25.0,38.0,25.629742311116807
2020-09-20 16:32:07,25.0,38.0,25.629742311116807
2020-09-20 16:32:10,25.0,40.0,25.683478355560005
2020-09-20 16:32:14,26.0,41.0,26.23882984044818
2020-09-20 16:32:15,25.0,38.0,25.629742311116807
2020-09-20 16:32:18,25.0,40.0,25.683478355560005
2020-09-20 16:32:20,25.0,38.0,25.629742311116807
2020-09-20 16:32:23,26.0,41.0,26.23882984044818
2020-09-20 16:32:27,25.0,40.0,25.683478355560005
2020-09-20 16:32:28,25.0,38.0,25.629742311116807
2020-09-20 16:32:34,25.0,38.0,25.629742311116807
2020-09-20 16:32:35,25.0,38.0,25.629742311116807
2020-09-20 16:32:40,26.0,39.0,26.166993063116205
2020-09-20 16:32:43,25.0,38.0,25.629742311116807
2020-09-20 16:32:46,25.0,40.0,25.683478355560005
2020-09-20 16:32:50,25.0,40.0,25.683478355560005
2020-09-20 16:32:51,25.0,38.0,25.629742311116807
2020-09-20 16:32:57,25.0,38.0,25.629742311116807
2020-09-20 16:32:58,25.0,38.0,25.629742311116807
2020-09-20 16:33:01,25.0,40.0,25.683478355560005
2020-09-20 16:33:03,25.0,38.0,25.629742311116807
2020-09-20 16:33:09,25.0,38.0,25.629742311116807
2020-09-20 16:33:10,25.0,38.0,25.629742311116807
2020-09-20 16:33:13,25.0,40.0,25.683478355560005
2020-09-20 16:33:15,25.0,38.0,25.629742311116807
2020-09-20 16:33:16,25.0,40.0,25.683478355560005
2020-09-20 16:33:19,25.0,40.0,25.683478355560005
2020-09-20 16:33:23,25.0,40.0,25.683478355560005
2020-09-20 16:33:24,25.0,38.0,25.629742311116807
2020-09-20 16:33:28,25.0,40.0,25.683478355560005
2020-09-20 16:33:29,25.0,38.0,25.629742311116807
2020-09-20 16:33:30,25.0,40.0,25.683478355560005
2020-09-20 16:33:36,25.0,38.0,25.629742311116807
2020-09-20 16:33:37,25.0,38.0,25.629742311116807
2020-09-20 16:33:38,25.0,40.0,25.683478355560005
2020-09-20 16:33:42,25.0,40.0,25.683478355560005
2020-09-20 16:33:48,25.0,38.0,25.629742311116807
2020-09-20 16:33:49,25.0,38.0,25.629742311116807
2020-09-20 16:33:52,25.0,40.0,25.683478355560005
2020-09-20 16:33:56,25.0,40.0,25.683478355560005
2020-09-20 16:33:57,25.0,38.0,25.629742311116807
2020-09-20 16:33:58,25.0,40.0,25.683478355560005
2020-09-20 16:34:00,25.0,40.0,25.683478355560005
2020-09-20 16:34:05,25.0,38.0,25.629742311116807
2020-09-20 16:34:10,25.0,38.0,25.629742311116807
2020-09-20 16:34:13,25.0,40.0,25.683478355560005
2020-09-20 16:34:17,25.0,40.0,25.683478355560005
2020-09-20 16:34:20,25.0,40.0,25.683478355560005
2020-09-20 16:34:23,25.0,40.0,25.683478355560005
2020-09-20 16:34:25,25.0,38.0,25.629742311116807
2020-09-20 16:34:28,25.0,40.0,25.683478355560005
2020-09-20 16:34:29,25.0,38.0,25.629742311116807
2020-09-20 16:34:35,25.0,38.0,25.629742311116807
2020-09-20 16:34:36,25.0,38.0,25.629742311116807
2020-09-20 16:34:38,26.0,41.0,26.23882984044818
2020-09-20 16:34:42,25.0,40.0,25.683478355560005
2020-09-20 16:34:45,25.0,39.0,25.65713741111621
2020-09-20 16:34:46,25.0,38.0,25.629742311116807
2020-09-20 16:34:50,25.0,40.0,25.683478355560005
2020-09-20 16:34:51,25.0,38.0,25.629742311116807
2020-09-20 16:34:53,25.0,40.0,25.683478355560005
2020-09-20 16:34:54,25.0,40.0,25.683478355560005
2020-09-20 16:34:57,25.0,40.0,25.683478355560005
2020-09-20 16:34:59,25.0,38.0,25.629742311116807
2020-09-20 16:35:02,26.0,41.0,26.23882984044818
2020-09-20 16:35:05,25.0,40.0,25.683478355560005
2020-09-20 16:35:07,25.0,38.0,25.629742311116807
2020-09-20 16:35:15,25.0,38.0,25.629742311116807
2020-09-20 16:35:20,25.0,37.0,25.601293055561808
2020-09-20 16:35:23,25.0,40.0,25.683478355560005
2020-09-20 16:35:27,25.0,40.0,25.683478355560005
2020-09-20 16:35:29,25.0,38.0,25.629742311116807
2020-09-20 16:35:35,25.0,38.0,25.629742311116807
2020-09-20 16:35:36,25.0,38.0,25.629742311116807
2020-09-20 16:35:37,25.0,40.0,25.683478355560005
2020-09-20 16:35:43,25.0,38.0,25.629742311116807
2020-09-20 16:35:44,25.0,38.0,25.629742311116807
2020-09-20 16:35:48,25.0,40.0,25.683478355560005
2020-09-20 16:35:49,25.0,38.0,25.629742311116807
2020-09-20 16:35:50,25.0,40.0,25.683478355560005
2020-09-20 16:35:54,25.0,40.0,25.683478355560005
2020-09-20 16:35:57,25.0,40.0,25.683478355560005
2020-09-20 16:35:58,25.0,38.0,25.629742311116807
2020-09-20 16:36:00,25.0,40.0,25.683478355560005
2020-09-20 16:36:05,25.0,38.0,25.629742311116807
2020-09-20 16:36:07,25.0,38.0,25.629742311116807
2020-09-20 16:36:10,25.0,40.0,25.683478355560005
2020-09-20 16:36:11,25.0,38.0,25.629742311116807
2020-09-20 16:36:15,25.0,40.0,25.683478355560005
2020-09-20 16:36:16,26.0,39.0,26.166993063116205
2020-09-20 16:36:20,25.0,40.0,25.683478355560005
2020-09-20 16:36:21,25.0,38.0,25.629742311116807
2020-09-20 16:36:24,25.0,40.0,25.683478355560005
2020-09-20 16:36:26,25.0,38.0,25.629742311116807
2020-09-20 16:36:27,25.0,40.0,25.683478355560005
2020-09-20 16:36:32,25.0,38.0,25.629742311116807
2020-09-20 16:36:34,25.0,38.0,25.629742311116807
2020-09-20 16:36:37,25.0,40.0,25.683478355560005
2020-09-20 16:36:39,25.0,38.0,25.629742311116807
2020-09-20 16:36:42,25.0,40.0,25.683478355560005
2020-09-20 16:36:44,25.0,38.0,25.629742311116807
2020-09-20 16:36:45,25.0,39.0,25.65713741111621
2020-09-20 16:36:46,25.0,40.0,25.683478355560005
2020-09-20 16:36:50,25.0,40.0,25.683478355560005
2020-09-20 16:36:51,25.0,38.0,25.629742311116807
2020-09-20 16:36:54,25.0,40.0,25.683478355560005
2020-09-20 16:36:56,25.0,38.0,25.629742311116807
2020-09-20 16:36:57,25.0,40.0,25.683478355560005
2020-09-20 16:37:00,25.0,40.0,25.683478355560005
2020-09-20 16:37:02,25.0,38.0,25.629742311116807
2020-09-20 16:37:05,25.0,40.0,25.683478355560005
2020-09-20 16:37:06,25.0,38.0,25.629742311116807
2020-09-20 16:37:08,25.0,40.0,25.683478355560005
2020-09-20 16:37:11,25.0,40.0,25.683478355560005
2020-09-20 16:37:12,25.0,38.0,25.629742311116807
2020-09-20 16:37:18,25.0,38.0,25.629742311116807
2020-09-20 16:37:19,25.0,38.0,25.629742311116807
2020-09-20 16:37:23,25.0,40.0,25.683478355560005
2020-09-20 16:37:24,26.0,39.0,26.166993063116205
2020-09-20 16:37:32,25.0,38.0,25.629742311116807
2020-09-20 16:37:33,25.0,38.0,25.629742311116807
2020-09-20 16:37:36,25.0,40.0,25.683478355560005
2020-09-20 16:37:38,25.0,38.0,25.629742311116807
2020-09-20 16:37:41,25.0,40.0,25.683478355560005
2020-09-20 16:37:45,25.0,39.0,25.65713741111621
2020-09-20 16:37:46,25.0,38.0,25.629742311116807
2020-09-20 16:37:52,25.0,38.0,25.629742311116807
2020-09-20 16:37:55,25.0,40.0,25.683478355560005
2020-09-20 16:37:57,25.0,38.0,25.629742311116807
2020-09-20 16:38:03,25.0,38.0,25.629742311116807
2020-09-20 16:38:04,25.0,38.0,25.629742311116807
2020-09-20 16:38:08,25.0,40.0,25.683478355560005
2020-09-20 16:38:09,26.0,39.0,26.166993063116205
2020-09-20 16:38:12,25.0,40.0,25.683478355560005
2020-09-20 16:38:14,25.0,38.0,25.629742311116807
2020-09-20 16:38:17,25.0,40.0,25.683478355560005
2020-09-20 16:38:20,26.0,41.0,26.23882984044818
2020-09-20 16:38:22,25.0,38.0,25.629742311116807
2020-09-20 16:38:25,25.0,40.0,25.683478355560005
2020-09-20 16:38:26,25.0,38.0,25.629742311116807
2020-09-20 16:38:30,26.0,41.0,26.23882984044818
2020-09-20 16:38:31,26.0,39.0,26.166993063116205
2020-09-20 16:38:37,25.0,38.0,25.629742311116807
2020-09-20 16:38:38,25.0,38.0,25.629742311116807
2020-09-20 16:38:42,25.0,40.0,25.683478355560005
2020-09-20 16:38:43,25.0,38.0,25.629742311116807
2020-09-20 16:38:44,25.0,39.0,25.65713741111621
2020-09-20 16:38:48,26.0,41.0,26.23882984044818
2020-09-20 16:38:49,25.0,38.0,25.629742311116807
2020-09-20 16:38:52,26.0,41.0,26.23882984044818
2020-09-20 16:38:56,25.0,40.0,25.683478355560005
2020-09-20 16:38:57,25.0,38.0,25.629742311116807
2020-09-20 16:39:03,26.0,39.0,26.166993063116205
2020-09-20 16:39:04,25.0,38.0,25.629742311116807
2020-09-20 16:39:10,25.0,38.0,25.629742311116807
2020-09-20 16:39:13,25.0,40.0,25.683478355560005
2020-09-20 16:39:17,25.0,40.0,25.683478355560005
2020-09-20 16:39:22,26.0,39.0,26.166993063116205
2020-09-20 16:39:23,25.0,38.0,25.629742311116807
2020-09-20 16:39:25,25.0,40.0,25.683478355560005
2020-09-20 16:39:30,25.0,38.0,25.629742311116807
2020-09-20 16:39:34,25.0,40.0,25.683478355560005
2020-09-20 16:39:35,26.0,39.0,26.166993063116205
2020-09-20 16:39:38,26.0,41.0,26.23882984044818
2020-09-20 16:39:42,26.0,41.0,26.23882984044818
2020-09-20 16:39:45,25.0,39.0,25.65713741111621
2020-09-20 16:39:46,25.0,38.0,25.629742311116807
2020-09-20 16:39:53,25.0,37.0,25.601293055561808
2020-09-20 16:39:58,25.0,38.0,25.629742311116807
2020-09-20 16:40:03,26.0,38.0,26.131121775116814
2020-09-20 16:40:07,25.0,40.0,25.683478355560005
2020-09-20 16:40:08,25.0,38.0,25.629742311116807
2020-09-20 16:40:09,25.0,40.0,25.683478355560005
2020-09-20 16:40:13,26.0,41.0,26.23882984044818
2020-09-20 16:40:16,25.0,40.0,25.683478355560005
2020-09-20 16:40:20,25.0,40.0,25.683478355560005
2020-09-20 16:40:23,25.0,38.0,25.629742311116807
2020-09-20 16:40:29,25.0,37.0,25.601293055561808
2020-09-20 16:40:31,25.0,38.0,25.629742311116807
2020-09-20 16:40:32,25.0,40.0,25.683478355560005
2020-09-20 16:40:35,26.0,41.0,26.23882984044818
2020-09-20 16:40:37,25.0,38.0,25.629742311116807
2020-09-20 16:40:38,25.0,40.0,25.683478355560005
2020-09-20 16:40:44,26.0,39.0,26.166993063116205
2020-09-20 16:40:47,25.0,40.0,25.683478355560005
2020-09-20 16:40:50,25.0,40.0,25.683478355560005
2020-09-20 16:40:52,25.0,38.0,25.629742311116807
2020-09-20 16:40:59,25.0,38.0,25.629742311116807
2020-09-20 16:41:00,25.0,38.0,25.629742311116807
2020-09-20 16:41:04,25.0,40.0,25.683478355560005
2020-09-20 16:41:05,25.0,38.0,25.629742311116807
2020-09-20 16:41:13,25.0,38.0,25.629742311116807
2020-09-20 16:41:14,25.0,38.0,25.629742311116807
2020-09-20 16:41:17,25.0,40.0,25.683478355560005
2020-09-20 16:41:21,25.0,40.0,25.683478355560005
2020-09-20 16:41:22,25.0,38.0,25.629742311116807
2020-09-20 16:41:23,25.0,40.0,25.683478355560005
2020-09-20 16:41:29,25.0,38.0,25.629742311116807
2020-09-20 16:41:33,25.0,40.0,25.683478355560005
2020-09-20 16:41:34,25.0,38.0,25.629742311116807
2020-09-20 16:41:37,25.0,40.0,25.683478355560005
2020-09-20 16:41:40,25.0,38.0,25.629742311116807
2020-09-20 16:41:44,25.0,39.0,25.65713741111621
2020-09-20 16:41:47,25.0,40.0,25.683478355560005
2020-09-20 16:41:49,25.0,38.0,25.629742311116807
2020-09-20 16:41:52,26.0,41.0,26.23882984044818
2020-09-20 16:41:53,25.0,38.0,25.629742311116807
2020-09-20 16:41:57,25.0,40.0,25.683478355560005
2020-09-20 16:41:58,25.0,38.0,25.629742311116807
2020-09-20 16:41:59,25.0,40.0,25.683478355560005
2020-09-20 16:42:07,25.0,38.0,25.629742311116807
2020-09-20 16:42:08,25.0,38.0,25.629742311116807
2020-09-20 16:42:12,25.0,40.0,25.683478355560005
2020-09-20 16:42:15,25.0,40.0,25.683478355560005
2020-09-20 16:42:17,25.0,38.0,25.629742311116807
2020-09-20 16:42:20,25.0,40.0,25.683478355560005
2020-09-20 16:42:21,25.0,38.0,25.629742311116807
2020-09-20 16:42:25,25.0,40.0,25.683478355560005
2020-09-20 16:42:26,25.0,38.0,25.629742311116807
2020-09-20 16:42:32,25.0,38.0,25.629742311116807
2020-09-20 16:42:33,25.0,38.0,25.629742311116807
2020-09-20 16:42:36,25.0,40.0,25.683478355560005
2020-09-20 16:42:38,25.0,38.0,25.629742311116807
2020-09-20 16:42:41,26.0,41.0,26.23882984044818
2020-09-20 16:42:47,25.0,38.0,25.629742311116807
2020-09-20 16:42:50,26.0,39.0,26.166993063116205
2020-09-20 16:42:56,25.0,38.0,25.629742311116807
2020-09-20 16:42:57,25.0,38.0,25.629742311116807
2020-09-20 16:43:00,25.0,40.0,25.683478355560005
2020-09-20 16:43:02,25.0,38.0,25.629742311116807
2020-09-20 16:43:05,25.0,40.0,25.683478355560005
2020-09-20 16:43:09,25.0,40.0,25.683478355560005
2020-09-20 16:43:10,25.0,38.0,25.629742311116807
2020-09-20 16:43:16,25.0,38.0,25.629742311116807
2020-09-20 16:43:17,25.0,38.0,25.629742311116807
2020-09-20 16:43:21,25.0,37.0,25.601293055561808
2020-09-20 16:43:23,26.0,39.0,26.166993063116205
2020-09-20 16:43:28,25.0,38.0,25.629742311116807
2020-09-20 16:43:29,25.0,38.0,25.629742311116807
2020-09-20 16:43:31,25.0,40.0,25.683478355560005
2020-09-20 16:43:34,25.0,40.0,25.683478355560005
2020-09-20 16:43:38,25.0,40.0,25.683478355560005
2020-09-20 16:43:39,26.0,39.0,26.166993063116205
2020-09-20 16:43:43,25.0,40.0,25.683478355560005
2020-09-20 16:43:44,25.0,38.0,25.629742311116807
2020-09-20 16:43:47,26.0,41.0,26.23882984044818
2020-09-20 16:43:49,25.0,38.0,25.629742311116807
2020-09-20 16:43:53,25.0,40.0,25.683478355560005
2020-09-20 16:43:56,25.0,40.0,25.683478355560005
2020-09-20 16:43:58,25.0,38.0,25.629742311116807
2020-09-20 16:44:03,25.0,38.0,25.629742311116807
2020-09-20 16:44:04,25.0,38.0,25.629742311116807
2020-09-20 16:44:08,25.0,40.0,25.683478355560005
2020-09-20 16:44:09,25.0,38.0,25.629742311116807
2020-09-20 16:44:13,25.0,40.0,25.683478355560005
2020-09-20 16:44:16,26.0,41.0,26.23882984044818
2020-09-20 16:44:17,25.0,38.0,25.629742311116807
2020-09-20 16:44:21,25.0,40.0,25.683478355560005
2020-09-20 16:44:24,25.0,40.0,25.683478355560005
2020-09-20 16:44:30,25.0,38.0,25.629742311116807
2020-09-20 16:44:31,25.0,38.0,25.629742311116807
2020-09-20 16:44:35,25.0,40.0,25.683478355560005
2020-09-20 16:44:36,26.0,39.0,26.166993063116205
2020-09-20 16:44:39,25.0,40.0,25.683478355560005
2020-09-20 16:44:41,25.0,38.0,25.629742311116807
2020-09-20 16:44:47,25.0,38.0,25.629742311116807
2020-09-20 16:44:48,25.0,38.0,25.629742311116807
2020-09-20 16:44:49,25.0,40.0,25.683478355560005
2020-09-20 16:44:53,25.0,40.0,25.683478355560005
2020-09-20 16:44:54,25.0,38.0,25.629742311116807
2020-09-20 16:44:55,25.0,40.0,25.683478355560005
2020-09-20 16:44:56,25.0,40.0,25.683478355560005
2020-09-20 16:45:00,26.0,41.0,26.23882984044818
2020-09-20 16:45:03,25.0,40.0,25.683478355560005
2020-09-20 16:45:07,26.0,41.0,26.23882984044818
2020-09-20 16:45:08,26.0,39.0,26.166993063116205
2020-09-20 16:45:11,25.0,40.0,25.683478355560005
2020-09-20 16:45:15,25.0,40.0,25.683478355560005
2020-09-20 16:45:16,25.0,38.0,25.629742311116807
2020-09-20 16:45:20,26.0,41.0,26.23882984044818
2020-09-20 16:45:23,26.0,41.0,26.23882984044818
2020-09-20 16:45:26,25.0,40.0,25.683478355560005
2020-09-20 16:45:30,26.0,41.0,26.23882984044818
2020-09-20 16:45:31,25.0,38.0,25.629742311116807
2020-09-20 16:45:32,25.0,40.0,25.683478355560005
2020-09-20 16:45:36,25.0,40.0,25.683478355560005
2020-09-20 16:45:40,25.0,40.0,25.683478355560005
2020-09-20 16:45:41,25.0,38.0,25.629742311116807
2020-09-20 16:45:45,26.0,39.0,26.166993063116205
2020-09-20 16:45:46,25.0,38.0,25.629742311116807
2020-09-20 16:45:50,26.0,41.0,26.23882984044818
2020-09-20 16:45:51,25.0,38.0,25.629742311116807
2020-09-20 16:45:57,25.0,38.0,25.629742311116807
2020-09-20 16:45:59,25.0,38.0,25.629742311116807
2020-09-20 16:46:04,25.0,37.0,25.601293055561808
2020-09-20 16:46:05,25.0,38.0,25.629742311116807
2020-09-20 16:46:11,26.0,39.0,26.166993063116205
2020-09-20 16:46:12,26.0,39.0,26.166993063116205
2020-09-20 16:46:16,25.0,40.0,25.683478355560005
2020-09-20 16:46:17,25.0,38.0,25.629742311116807
2020-09-20 16:46:20,25.0,40.0,25.683478355560005
2020-09-20 16:46:22,25.0,38.0,25.629742311116807
2020-09-20 16:46:25,26.0,41.0,26.23882984044818
2020-09-20 16:46:27,25.0,38.0,25.629742311116807
2020-09-20 16:46:28,25.0,39.0,25.65713741111621
2020-09-20 16:46:31,26.0,41.0,26.23882984044818
2020-09-20 16:46:33,26.0,39.0,26.166993063116205
2020-09-20 16:46:38,25.0,38.0,25.629742311116807
2020-09-20 16:46:44,26.0,39.0,26.166993063116205
2020-09-20 16:46:45,26.0,39.0,26.166993063116205
2020-09-20 16:46:46,25.0,40.0,25.683478355560005
2020-09-20 16:46:50,25.0,40.0,25.683478355560005
2020-09-20 16:46:51,25.0,38.0,25.629742311116807
2020-09-20 16:46:52,25.0,40.0,25.683478355560005
2020-09-20 16:46:56,25.0,40.0,25.683478355560005
2020-09-20 16:46:57,25.0,38.0,25.629742311116807
2020-09-20 16:46:58,26.0,41.0,26.23882984044818
2020-09-20 16:47:02,26.0,41.0,26.23882984044818
2020-09-20 16:47:03,26.0,39.0,26.166993063116205
2020-09-20 16:47:07,26.0,41.0,26.23882984044818
2020-09-20 16:47:12,26.0,39.0,26.166993063116205
2020-09-20 16:47:18,25.0,38.0,25.629742311116807
2020-09-20 16:47:21,25.0,40.0,25.683478355560005
2020-09-20 16:47:22,25.0,38.0,25.629742311116807
2020-09-20 16:47:26,25.0,40.0,25.683478355560005
2020-09-20 16:47:29,25.0,40.0,25.683478355560005
2020-09-20 16:47:31,25.0,38.0,25.629742311116807
2020-09-20 16:47:34,25.0,40.0,25.683478355560005
2020-09-20 16:47:35,26.0,39.0,26.166993063116205
2020-09-20 16:47:39,26.0,41.0,26.23882984044818
2020-09-20 16:47:45,26.0,39.0,26.166993063116205
2020-09-20 16:47:46,25.0,38.0,25.629742311116807
2020-09-20 16:47:49,25.0,40.0,25.683478355560005
2020-09-20 16:47:53,25.0,40.0,25.683478355560005
2020-09-20 16:47:54,26.0,39.0,26.166993063116205
2020-09-20 16:47:55,25.0,40.0,25.683478355560005
2020-09-20 16:48:01,26.0,39.0,26.166993063116205
2020-09-20 16:48:05,25.0,40.0,25.683478355560005
2020-09-20 16:48:08,25.0,40.0,25.683478355560005
2020-09-20 16:48:09,25.0,38.0,25.629742311116807
2020-09-20 16:48:17,25.0,38.0,25.629742311116807
2020-09-20 16:48:18,25.0,38.0,25.629742311116807
2020-09-20 16:48:20,25.0,40.0,25.683478355560005
2020-09-20 16:48:23,26.0,41.0,26.23882984044818
2020-09-20 16:48:24,26.0,39.0,26.166993063116205
2020-09-20 16:48:26,25.0,40.0,25.683478355560005
2020-09-20 16:48:27,25.0,40.0,25.683478355560005
2020-09-20 16:48:30,26.0,41.0,26.23882984044818
2020-09-20 16:48:32,26.0,39.0,26.166993063116205
2020-09-20 16:48:33,25.0,40.0,25.683478355560005
2020-09-20 16:48:36,25.0,40.0,25.683478355560005
2020-09-20 16:48:38,25.0,38.0,25.629742311116807
2020-09-20 16:48:41,26.0,41.0,26.23882984044818
2020-09-20 16:48:43,26.0,39.0,26.166993063116205
2020-09-20 16:48:44,25.0,40.0,25.683478355560005
2020-09-20 16:48:49,26.0,39.0,26.166993063116205
2020-09-20 16:48:53,26.0,41.0,26.23882984044818
2020-09-20 16:48:54,25.0,38.0,25.629742311116807
2020-09-20 16:48:58,26.0,41.0,26.23882984044818
2020-09-20 16:48:59,26.0,39.0,26.166993063116205
2020-09-20 16:49:02,26.0,41.0,26.23882984044818
2020-09-20 16:49:04,26.0,39.0,26.166993063116205
2020-09-20 16:49:11,25.0,38.0,25.629742311116807
2020-09-20 16:49:13,25.0,38.0,25.629742311116807
2020-09-20 16:49:16,26.0,41.0,26.23882984044818
2020-09-20 16:49:19,26.0,41.0,26.23882984044818
2020-09-20 16:49:21,25.0,38.0,25.629742311116807
2020-09-20 16:49:24,26.0,41.0,26.23882984044818
2020-09-20 16:49:28,25.0,40.0,25.683478355560005
2020-09-20 16:49:29,25.0,38.0,25.629742311116807
2020-09-20 16:49:30,25.0,40.0,25.683478355560005
2020-09-20 16:49:34,25.0,40.0,25.683478355560005
2020-09-20 16:49:35,25.0,38.0,25.629742311116807
2020-09-20 16:49:38,26.0,41.0,26.23882984044818
2020-09-20 16:49:40,25.0,38.0,25.629742311116807
2020-09-20 16:49:43,26.0,41.0,26.23882984044818
2020-09-20 16:49:47,26.0,41.0,26.23882984044818
2020-09-20 16:49:48,26.0,39.0,26.166993063116205
2020-09-20 16:49:54,26.0,39.0,26.166993063116205
2020-09-20 16:49:55,25.0,38.0,25.629742311116807
2020-09-20 16:49:58,25.0,40.0,25.683478355560005
2020-09-20 16:50:00,25.0,38.0,25.629742311116807
2020-09-20 16:50:03,25.0,40.0,25.683478355560005
2020-09-20 16:50:04,26.0,39.0,26.166993063116205
2020-09-20 16:50:08,25.0,40.0,25.683478355560005
2020-09-20 16:50:09,25.0,38.0,25.629742311116807
2020-09-20 16:50:13,26.0,41.0,26.23882984044818
2020-09-20 16:50:14,25.0,38.0,25.629742311116807
2020-09-20 16:50:17,25.0,40.0,25.683478355560005
2020-09-20 16:50:19,26.0,39.0,26.166993063116205
2020-09-20 16:50:22,26.0,41.0,26.23882984044818
2020-09-20 16:50:28,25.0,38.0,25.629742311116807
2020-09-20 16:50:29,25.0,38.0,25.629742311116807
2020-09-20 16:50:32,25.0,40.0,25.683478355560005
2020-09-20 16:50:34,26.0,39.0,26.166993063116205
2020-09-20 16:50:39,25.0,38.0,25.629742311116807
2020-09-20 16:50:41,26.0,39.0,26.166993063116205
2020-09-20 16:50:44,26.0,40.0,26.20289575156
2020-09-20 16:50:46,25.0,38.0,25.629742311116807
2020-09-20 16:50:51,25.0,38.0,25.629742311116807
2020-09-20 16:50:53,26.0,39.0,26.166993063116205
2020-09-20 16:50:56,26.0,41.0,26.23882984044818
2020-09-20 16:50:57,26.0,39.0,26.166993063116205
2020-09-20 16:51:01,26.0,41.0,26.23882984044818
2020-09-20 16:51:04,26.0,41.0,26.23882984044818
2020-09-20 16:51:10,26.0,39.0,26.166993063116205
2020-09-20 16:51:15,26.0,39.0,26.166993063116205
2020-09-20 16:51:19,25.0,40.0,25.683478355560005
2020-09-20 16:51:20,25.0,38.0,25.629742311116807
2020-09-20 16:51:24,25.0,40.0,25.683478355560005
2020-09-20 16:51:25,25.0,38.0,25.629742311116807
2020-09-20 16:51:28,25.0,40.0,25.683478355560005
2020-09-20 16:51:32,25.0,40.0,25.683478355560005
2020-09-20 16:51:33,26.0,39.0,26.166993063116205
2020-09-20 16:51:37,25.0,40.0,25.683478355560005
2020-09-20 16:51:38,25.0,38.0,25.629742311116807
2020-09-20 16:51:42,25.0,40.0,25.683478355560005
2020-09-20 16:51:43,25.0,38.0,25.629742311116807
2020-09-20 16:51:45,25.0,39.0,25.65713741111621
2020-09-20 16:51:47,26.0,41.0,26.23882984044818
2020-09-20 16:51:53,25.0,38.0,25.629742311116807
2020-09-20 16:51:56,25.0,40.0,25.683478355560005
2020-09-20 16:51:58,25.0,38.0,25.629742311116807
2020-09-20 16:51:59,26.0,41.0,26.23882984044818
2020-09-20 16:52:02,26.0,41.0,26.23882984044818
2020-09-20 16:52:04,25.0,38.0,25.629742311116807
2020-09-20 16:52:07,25.0,40.0,25.683478355560005
2020-09-20 16:52:08,25.0,38.0,25.629742311116807
2020-09-20 16:52:14,25.0,38.0,25.629742311116807
2020-09-20 16:52:15,26.0,39.0,26.166993063116205
2020-09-20 16:52:19,25.0,40.0,25.683478355560005
2020-09-20 16:52:22,25.0,40.0,25.683478355560005
2020-09-20 16:52:23,25.0,38.0,25.629742311116807
2020-09-20 16:52:29,25.0,38.0,25.629742311116807
2020-09-20 16:52:30,25.0,38.0,25.629742311116807
2020-09-20 16:52:34,25.0,40.0,25.683478355560005
2020-09-20 16:52:39,25.0,38.0,25.629742311116807
2020-09-20 16:52:41,25.0,38.0,25.629742311116807
2020-09-20 16:52:49,25.0,38.0,25.629742311116807
2020-09-20 16:52:50,25.0,38.0,25.629742311116807
2020-09-20 16:52:53,26.0,41.0,26.23882984044818
2020-09-20 16:52:55,25.0,38.0,25.629742311116807
2020-09-20 16:52:56,25.0,40.0,25.683478355560005
2020-09-20 16:53:00,25.0,40.0,25.683478355560005
2020-09-20 16:53:01,25.0,38.0,25.629742311116807
2020-09-20 16:53:04,25.0,40.0,25.683478355560005
2020-09-20 16:53:08,26.0,41.0,26.23882984044818
2020-09-20 16:53:11,25.0,40.0,25.683478355560005
2020-09-20 16:53:12,25.0,38.0,25.629742311116807
2020-09-20 16:53:14,25.0,40.0,25.683478355560005
2020-09-20 16:53:17,25.0,40.0,25.683478355560005
2020-09-20 16:53:21,26.0,41.0,26.23882984044818
2020-09-20 16:53:22,26.0,39.0,26.166993063116205
2020-09-20 16:53:28,26.0,39.0,26.166993063116205
